463,733.6376,-1347.5618,13.0519,258.9138,22,22 ; 
429,783.3834,-1347.7704,13.3739,90.3087,52,94 ; 
536,1696.6791,-2097.0415,13.2841,179.3459,30,96 ; 
400,1707.4287,-2142.6919,13.6471,229.0505,40,110 ; 
567,1725.0461,-2130.4683,13.4259,180.7540,88,64 ; 
412,1724.0801,-2092.9343,13.3837,178.9921,91,31 ; 
536,1747.4430,-2097.3616,13.2870,179.0798,32,1 ; 
576,1793.3020,-2149.7551,13.2392,180.6801,72,1 ; 
536,1772.7323,-2096.0732,13.2853,181.7548,37,1 ; 
463,1941.4159,-2139.8730,13.0970,153.7429,53,53 ; 
414,1924.2328,-2123.9316,13.6772,359.7333,95,1 ; 
576,1938.4186,-2089.9116,13.1725,87.9823,74,8 ; 
482,1998.8810,-2095.2688,13.6603,182.4098,110,110 ; 
482,2079.6143,-2007.4128,13.6618,267.6052,66,66 ; 
475,1981.1689,-1985.4224,13.3487,0.0153,33,0 ; 
443,2002.9520,-1940.1552,13.9832,90.4363,20,1 ; 
413,2062.2634,-1904.0969,13.6286,358.4263,91,1 ; 
426,2065.5415,-1920.3318,13.2901,179.3121,53,53 ; 
468,2120.8396,-1874.5211,13.2159,331.0408,6,6 ; 
448,2125.2058,-1817.1385,13.1554,304.3319,3,6 ; 
448,2124.9956,-1814.4016,13.1552,307.8773,3,6 ; 
448,2124.6506,-1811.7200,13.1522,308.4132,3,6 ; 
489,2121.7656,-1783.0730,13.5319,181.4553,112,120 ; 
600,2106.7954,-1783.6602,13.0983,178.3882,32,8 ; 
400,2114.6040,-1783.4563,13.4944,359.1006,28,119 ; 
400,2096.2324,-1819.9232,13.4752,269.6763,75,1 ; 
554,1928.4520,-1795.0306,13.4708,269.1664,15,32 ; 
475,1976.6083,-1727.6584,15.7685,270.5382,33,0 ; 
400,2014.2510,-1737.9341,13.6451,89.6673,40,1 ; 
474,2026.2841,-1649.0118,13.3172,268.3413,105,1 ; 
429,1990.6079,-1579.2163,13.2836,74.1057,14,14 ; 
475,2014.0079,-1597.3103,13.3757,134.4442,37,0 ; 
466,2057.4875,-1636.5558,13.2887,269.2682,2,76 ; 
533,2062.6511,-1738.6663,13.2560,90.7603,74,1 ; 
412,2238.7908,-1630.9789,15.5684,339.3786,29,8 ; 
534,2284.0630,-1681.7241,13.8912,0.3629,53,53 ; 
475,2271.4482,-1634.8553,15.1246,1.4485,9,39 ; 
463,2289.7493,-1685.7275,13.2727,338.6942,36,36 ; 
474,2328.1565,-1677.1449,14.1746,268.4948,74,1 ; 
545,2319.2271,-1712.0625,13.3579,179.0224,44,96 ; 
475,2416.0103,-1707.7166,13.5772,180.6127,17,1 ; 
400,2443.6687,-1637.1934,13.3619,180.6244,10,10 ; 
560,2516.5413,-1672.2059,13.6568,247.4270,123,92 ; 
411,2501.3005,-1685.7114,13.2052,54.2230,43,8 ; 
416,2473.6335,-1688.4501,13.6213,1.3507,34,34 ; 
426,2500.2908,-1755.7277,13.1737,179.5942,53,53 ; 
414,2445.8567,-1762.6874,13.6820,179.0055,9,1 ; 
475,2498.7920,-1953.6908,13.2268,180.0759,33,0 ; 
482,2482.8601,-1953.4886,13.5429,359.9536,32,32 ; 
475,2731.4260,-1937.1626,13.3474,270.9490,37,0 ; 
489,2685.5461,-1986.3003,13.6939,358.8623,120,123 ; 
536,2685.3967,-2021.3516,13.2650,179.1453,57,96 ; 
475,2644.9438,-1989.3313,13.3576,178.5030,56,29 ; 
567,2706.5757,-1843.5668,9.3669,339.9568,97,96 ; 
461,2697.0117,-1836.8411,9.0454,131.7257,61,1 ; 
521,2813.1143,-1822.5189,9.5068,56.5744,87,118 ; 
521,2808.0325,-1669.0962,9.5088,168.8724,92,3 ; 
588,2686.6833,-1672.3564,9.3456,1.2872,1,1 ; 
521,2654.6636,-1692.5939,8.8779,251.8571,36,0 ; 
463,2696.4189,-1669.2604,9.0249,152.7104,11,11 ; 
474,2813.8862,-1429.2637,16.0126,357.9624,83,1 ; 
429,2796.6160,-1428.0923,35.7734,355.7729,1,2 ; 
533,2807.4377,-1540.4016,10.6310,180.0459,73,1 ; 
414,2772.3438,-1614.6322,11.0090,270.6050,43,1 ; 
589,2855.3896,-1354.9142,10.8385,271.7889,40,1 ; 
521,2850.3010,-1323.3470,10.8710,43.7938,92,3 ; 
562,2845.5762,-1287.0035,18.8725,276.4800,62,62 ; 
463,2802.9653,-1174.3158,25.0878,148.6355,22,22 ; 
589,2814.8518,-1186.5088,24.9740,125.2599,43,1 ; 
419,2828.4297,-1193.2813,24.7035,319.2678,47,76 ; 
521,2686.6938,-1102.2723,68.9335,36.2440,25,118 ; 
536,2570.6431,-1101.5728,65.9616,224.2815,30,96 ; 
461,2589.6411,-967.6470,80.9740,54.8113,88,1 ; 
543,2561.0659,-955.9353,82.5712,189.2468,32,8 ; 
543,2499.9092,-961.6536,82.0865,177.1486,43,8 ; 
478,2492.5671,-951.8682,82.2364,268.9169,66,1 ; 
463,2450.5344,-957.0054,79.5994,88.6032,79,79 ; 
521,2359.4319,-648.6396,127.7032,321.5916,36,0 ; 
478,2368.4819,-651.1127,127.6424,221.5063,59,1 ; 
412,2503.8013,-1024.9954,69.9222,354.6204,37,8 ; 
536,2485.7839,-1015.6508,65.0513,332.0788,57,96 ; 
475,2453.7122,-1011.7231,59.5763,354.2991,37,0 ; 
521,2366.8833,-1052.4576,53.7198,162.4203,118,118 ; 
463,2334.8330,-1052.5548,51.8916,205.8942,7,7 ; 
400,2328.0398,-1052.3500,52.4471,178.7152,40,1 ; 
468,2368.9734,-1029.3669,53.9112,303.9771,53,53 ; 
521,2222.1743,-1043.8972,57.4453,287.0623,92,3 ; 
475,2200.8208,-1000.4743,62.1100,337.4120,41,29 ; 
536,2073.8337,-972.3666,48.8145,121.6684,9,1 ; 
461,2057.1284,-987.3378,45.8448,41.0353,37,1 ; 
521,1994.0328,-1089.3951,24.1790,265.7199,115,118 ; 
536,1910.2012,-1117.5193,25.4453,359.7224,12,1 ; 
576,1934.3488,-1118.8567,26.0909,167.6531,84,96 ; 
540,1991.7618,-1119.2262,26.6329,88.5620,42,42 ; 
536,2116.0889,-1059.6656,25.4645,1.6788,30,96 ; 
576,2162.5032,-1162.9884,23.4278,270.5314,67,1 ;  
475,2148.7520,-1242.4739,24.4964,2.1731,9,39 ; 
536,2105.4612,-1242.9531,24.7791,1.3025,71,96 ; 
536,2095.4097,-1365.6405,23.7217,359.4201,26,96 ; 
567,2136.8682,-1366.1549,24.9118,181.6538,97,96 ; 
554,2156.6670,-1408.6438,25.6234,89.8769,15,32 ; 
412,2157.4702,-1454.6027,25.3766,272.0728,9,1 ; 
482,2168.9004,-1503.8928,24.0567,264.3123,66,66 ; 
554,2191.4373,-1465.7140,25.6253,90.8413,45,32 ; 
489,2185.0557,-1434.4803,25.6846,93.1798,13,118 ; 
405,2229.4822,-1348.8889,23.8603,87.4558,75,1 ; 
600,2230.1382,-1359.4955,23.7003,269.3415,104,72 ; 
536,2196.1318,-1278.5265,24.2447,358.3134,32,1 ; 
475,2431.3196,-1241.5726,24.1538,177.5767,2,39 ; 
463,2430.6926,-1220.7517,24.9012,142.6704,19,19 ; 
467,2556.9187,-1211.2632,54.2710,92.0357,68,8 ; 
475,2559.0198,-1194.6180,61.2624,177.0269,17,1 ; 
412,2491.1543,-1299.4158,32.1578,276.4995,37,8 ; 
554,2489.9026,-1292.7750,32.0910,246.3011,45,32 ; 
400,2493.6797,-1276.2856,33.0028,268.8489,40,110 ; 
475,2390.2915,-1487.7120,23.6330,90.8244,41,29 ; 
400,2390.6387,-1503.7330,23.9272,270.7136,62,1 ; 
463,2389.4578,-1497.8422,23.3752,243.2236,79,79 ; 
545,2396.8088,-1536.9807,23.8111,0.1546,50,1 ; 
466,2412.8625,-1537.3831,23.7432,357.6566,78,76 ; 
475,2449.7637,-1556.8450,23.8046,1.3418,17,1 ; 
463,2491.4055,-1535.6182,23.5519,59.4337,11,11 ; 
461,2491.1179,-1529.3501,23.5688,56.2088,75,1 ; 
521,2491.4360,-1532.5398,23.5717,55.7102,25,118 ; 
562,2482.6208,-1557.3427,23.6524,2.3099,10,10 ; 
468,2499.0034,-1538.0708,23.6439,335.4962,3,3 ; 
536,2520.1445,-1480.9065,23.7363,1.3232,37,1 ; 
533,2573.5979,-1489.6091,23.7162,87.7542,77,1 ; 
521,2554.3159,-1367.9281,31.7872,241.1393,36,0 ; 
536,2411.6626,-1390.6456,24.0787,268.8195,26,96 ; 
533,1819.8600,-1403.5051,13.1363,89.9457,73,1 ; 
589,1649.5083,-1102.5532,23.5644,270.0267,31,31 ; 
589,1658.4116,-1088.9274,23.6777,89.2744,75,1 ; 
482,1620.9778,-1089.5054,24.0216,89.9049,48,48 ; 
482,1660.7136,-1016.1744,23.9634,11.4114,20,117 ; 
429,1712.4379,-1005.7189,23.5937,351.9539,13,13 ; 
475,1770.8777,-1061.7106,23.7646,179.4640,26,104 ; 
536,1762.5533,-1085.8549,23.6983,180.7030,57,96 ; 
400,1713.3634,-1061.1498,23.9985,181.1158,36,1 ; 
536,1562.9835,-1011.3809,23.6439,359.5882,12,1 ; 
521,1592.5432,-1057.9313,23.4784,297.7319,118,118 ; 
461,1651.4000,-1015.1333,23.4877,216.5875,88,1 ; 
463,1694.4098,-1003.8555,23.4463,216.3939,11,11 ; 
521,1748.7355,-1039.5499,23.5323,15.0375,134,95 ; 
589,1616.6453,-1128.1941,23.5644,92.6623,23,23 ; 
484,2947.8057,-2052.6362,0.4738,359.4145,50,32 ; 
456,2313.5281,-2310.5837,13.7196,133.0174,91,63 ; 
455,2264.7073,-2335.1189,13.9838,314.5604,84,58 ; 
455,2612.2107,-2198.1665,13.9835,180.4830,84,31 ; 
525,2572.6416,-2240.2261,13.4192,93.6711,17,20 ; 
453,2505.7712,-2269.1885,-0.3120,268.6544,56,56 ; 
453,2307.9446,-2414.1733,-0.2071,314.9561,56,56 ; 
455,2189.0393,-2649.3572,13.9833,266.7652,1,31 ; 
525,2226.0032,-2677.0149,13.4329,4.2993,18,20 ; 
552,2200.3921,-2638.4026,13.2521,357.1788,56,56 ; 
422,2203.6013,-2595.3611,13.5221,87.9727,83,57 ; 
422,2206.7747,-2527.8098,13.5299,94.0067,67,59 ; 
525,2510.2681,-2629.5205,13.5251,88.6646,22,30 ; 
456,2491.5276,-2671.4338,13.8094,180.9983,110,93 ; 
455,2498.7861,-2572.7219,14.0866,357.5439,84,15 ; 
422,2516.4746,-2452.8889,13.6216,44.3283,96,25 ; 
416,2779.5730,-2440.3181,13.6296,267.8545,43,0 ; 
470,2737.3740,-2485.6760,13.6431,87.2884,43,0 ; 
400,2744.2754,-2447.5588,13.7433,179.2557,40,84 ; 
400,2765.2122,-2531.8735,13.7407,359.5258,40,84 ; 
400,2784.2922,-2387.0547,13.7279,89.7828,40,84 ; 
400,2753.1467,-2387.5439,13.7358,1.3794,40,84 ; 
552,2656.9172,-2451.1821,13.3204,93.4499,49,49 ; 
422,2428.1499,-2492.5559,13.6317,45.6813,111,31 ; 
530,2435.3372,-2434.5278,13.3911,41.7356,112,1 ; 
530,2418.4021,-2506.5557,13.4131,273.4680,114,1 ; 
530,2205.8362,-2571.1787,13.3094,85.7644,119,1 ; 
455,2152.5361,-2148.2825,13.9860,310.8004,1,31 ;
475,1359.6680,-1749.6177,13.1843,0.0962,21,1 ; 
475,1500.1357,-1487.4355,13.3556,91.3002,2,39 ; 
521,1807.9387,-1688.3774,13.1068,105.3693,75,13 ; 
414,1781.8600,-1701.3483,13.5957,3.8341,25,1 ; 
475,306.7730,-1438.4087,27.7341,120.6372,33,0 ; 
475,1277.5547,-1610.1168,13.3511,90.3928,2,39 ; 
414,1653.4976,-1837.6439,13.6400,1.1054,72,1 ; 
475,1145.1482,-1366.7389,13.5456,184.4175,2,39 ; 
554,2224.8198,-2211.0693,13.6286,314.5282,45,32 ; 
403,2201.2490,-2241.3311,14.1532,135.1536,30,1 ; 
403,2196.7461,-2236.3652,14.1486,134.2909,28,1 ; 
403,2208.1824,-2296.9404,15.3708,136.0373,25,1 ; 
475,2383.3689,-1928.1165,13.1844,179.4976,56,29 ; 
521,2376.8760,-1929.3613,12.9563,341.1395,87,118 ; 
521,1560.0939,-2243.5127,13.1179,94.0584,118,118 ; 
429,1441.7079,-2225.1514,13.2265,1.5921,13,13 ; 
475,1391.6555,-2241.8704,13.3495,180.5889,33,0 ; 
521,1365.7269,-2351.5515,13.1069,87.0619,92,3 ;
446,728.1595,-1495.2687,-0.4906,179.7909,1,5 ; 
454,720.7040,-1633.3224,0.1487,177.6009,26,26 ; 
454,720.5267,-1699.9827,0.1866,358.9251,26,26 ; 
429,764.7679,-1660.5485,4.2160,94.0819,12,12 ; 
541,688.0235,-1600.1552,13.7216,359.7577,58,8 ; 
466,594.6932,-1519.6713,14.8586,178.9838,68,76 ; 
416,729.7592,-1433.3433,13.2151,90.2927,13,13 ; 
413,691.4462,-1570.2456,14.3358,179.2636,91,1 ; 
451,489.1148,-1514.9581,20.0516,186.2239,46,46 ; 
541,494.3372,-1604.7161,18.2000,275.6070,60,1 ; 
429,262.3868,-1603.2013,33.0642,323.2319,2,2 ; 
409,867.4957,-1285.9368,13.8859,357.4155,1,1 ; 
457,844.4999,-1197.9865,16.6038,0.3980,2,1 ; 
457,880.8410,-1199.7491,16.6031,357.7022,21,108 ; 
457,914.7440,-1199.8364,16.6032,359.8655,106,56 ; 
463,920.4453,-1290.5063,13.3508,118.6505,121,14 ; 
561,903.8953,-1454.9287,12.8651,270.7864,8,17 ; 
429,881.5562,-1453.8588,13.3618,271.8305,99,93 ; 
507,809.9615,-1448.9109,12.9680,87.2106,35,54 ; 
589,810.5452,-1464.3678,12.7191,85.7123,134,97 ; 
463,990.1287,-1354.9878,12.9125,285.7227,65,6 ; 
489,990.5985,-1306.8129,13.5204,179.0488,24,6 ; 
475,1002.5063,-1306.5654,13.1866,359.6424,37,0 ; 
414,979.2278,-1258.1351,16.8071,182.5786,24,1 ; 
482,956.0022,-1199.3633,17.1270,268.5538,20,20 ; 
468,956.3898,-1193.4253,16.6297,89.6432,46,46 ; 
567,1085.8342,-1199.3883,17.7945,90.5839,93,64 ; 
405,1109.0310,-1225.8809,15.6987,181.5343,75,1 ; 
461,1032.2993,-1082.4255,23.4136,166.6669,35,27 ; 
475,1003.6659,-1054.6088,30.6946,3.0438,122,102 ; 
560,1070.9109,-1102.3247,24.4439,270.7971,41,81 ; 
558,1131.7341,-1010.0580,29.4899,95.0937,40,1 ; 
581,1205.2384,-977.0176,43.0742,179.7537,58,1 ; 
536,1227.2596,-974.1713,43.2139,180.2966,30,96 ; 
414,1110.5709,-1331.4204,13.1385,0.6026,43,1 ; 
581,989.3703,-1589.3812,13.0903,21.5606,66,1 ; 
405,1136.5767,-1695.5199,13.6956,88.9354,75,1 ; 
463,1137.1466,-1700.1902,13.3869,87.9396,132,112 ; 
527,1196.9360,-1829.6980,13.1197,269.7545,90,9 ; 
400,1423.8417,-1845.0616,13.4772,270.4685,109,109 ; 
475,1614.0917,-1893.9027,13.3521,357.9483,102,80 ; 
536,1834.7808,-1871.9734,13.0925,179.2434,30,96 ; 
414,1858.8854,-1875.5944,13.5724,180.1933,95,1 ; 
468,1900.5659,-1849.8379,13.2277,44.6102,94,63 ; 
522,1277.8240,-2011.9354,58.4634,268.7320,7,79 ; 
416,1097.5217,-1763.8896,12.8933,267.4286,36,36 ; 
475,892.6356,-1668.8604,13.3544,179.2466,37,0 ; 
521,870.1176,-1676.6573,13.1183,186.2732,115,118 ; 
411,1671.5546,-1719.5422,20.2115,269.5804,132,108 ; 
415,1656.9489,-1695.5144,20.2285,358.9435,131,53 ; 
461,1673.9683,-1713.0564,20.0617,67.1318,43,1 ;
558,1390.1522,264.7703,19.6520,335.8000,24,9;
554,1358.6327,474.1739,20.2541,295.9044,23,9;
500,1280.9370,188.5582,19.9823,301.5545,24,49;
468,1194.8109,325.3454,19.8929,302.0470,22,49;
554,1345.1031,339.5309,20.2221,335.2392,24,69;
558,2433.9268,-14.6066,26.5682,359.9799,21,9;
554,2360.4165,-80.3891,26.6344,87.2999,24,49;
500,2271.8547,-85.9687,26.5878,85.9836,44,69;
554,2414.3979,86.6490,26.5564,87.9405,24,9;
558,2416.0437,96.5958,26.5630,87.9211,24,49;
554,2386.0278,271.8543,19.8883,3.7340,24,59;
500,2148.0986,-101.5661,2.5838,169.4557,24,9;
554,1550.0977,-27.2730,21.4141,267.0191,14,49;
477,741.6368,381.3513,23.2552,100.3187,24,9;
554,756.9283,274.5992,27.3775,18.0689,24,59;
500,250.0385,15.7364,2.5734,190.2120,22,9;
554,219.7403,24.5121,2.6618,267.8257,24,39;
468,179.6050,-8.7783,1.6626,181.2357,25,9;
558,120.8743,-175.6924,1.6565,220.8770,24,9;
500,34.0998,-266.7310,2.2125,267.7455,74,29;
554,214.0714,-259.6500,1.6629,317.6969,24,9;
477,365.0468,-88.4288,1.4675,284.4225,74,9;
554,-537.5196,-177.5908,78.4880,98.2493,24,29;
500,-488.0103,-176.6507,78.2980,178.0061,24,19;
554,665.4590,-584.4469,16.4206,268.2437,24,29;
558,717.0801,-568.8298,16.3442,1.6848,84,9;
468,707.0530,-453.8868,16.4226,84.1145,94,29;
554,647.2837,-498.0202,16.4223,176.2802,34,9;
// ls airport
519,1825.2405,-2440.1045,14.4731,181.5738,9,5;
519,1627.4163,-2452.1738,14.4764,181.3187,9,5;
592,1945.6844,-2450.4458,14.7334,264.1688,112,90;
513,1860.2656,-2394.7925,14.1003,173.5506,181,210;
513,1987.5121,-2386.0820,14.0992,93.0420,77,34;
482,1685.2894,-2435.2249,13.6760,90.2234,53,39;
490,1045.2589,-1029.9526,31.8078,88.3952,0,0; //transfender fbi
